PAIS,NIF,NOMBRE,AÑO,AYUDA EQUIVALENTE ACUMULADA TOTAL,AYUDA EQUIVALENTE DEL MRR,TIPO_ENTIDAD
ES,B78983137,CHECON SL,2024,126176.15,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B98597032,"ESTEVAN CALVO DISEÑO Y MECANIZADOS, S.L.",2024,126147.76,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B04110375,"LARA CASTAñEDA, SL",2024,126099.98,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B37584299,"EXPLOTACION DEL TESO, S.L",2024,126099.25,37500.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B06220222,"MATADERO IBERICO DE MERIDA, SL",2024,126088.73,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B91327205,"CABELLO MARTAGON PEDRO ANTONIO 000393454R, SLNE",2024,126068.76,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,E72898075,MORILLO LÓPEZ TITULARIDAD COMPARTIDA,2024,126044.01,0.0,Comunidad de Bienes
ES,B67409698,EXPLOTACIO AGRICOLA I RAMADERA DEL SOLSONES SL,2024,126019.54,11721.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B99320020,URRESTI PRODUCCIONES SL,2024,126010.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A07101850,PRODUCTOS MARTIN SA,2024,126008.92,0.0,Sociedad Anónima (S.A.)
ES,E78470606,CDAD PROP PEÑA AUSEBA 2 MADRID,2024,126000.0,126000.0,Comunidad de Bienes
ES,B47410527,"VILLAMAYOR AGROPECUARIA, SL",2024,125966.13,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F49292360,LUBELUA S. COOP. C Y L.,2024,125938.19,0.0,Sociedades Cooperativas
ES,F06011076,SDAD COOP STA MARIA EGIPCIACA,2024,125937.28,0.0,Sociedades Cooperativas
ES,B64729494,DOS MIL SET ZAHORI DE IDEAS SL,2024,125936.56,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B25757188,AGRODAMAJO SL,2024,125932.88,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B06203384,"JORGE HIDALGO E HIJOS, SL",2024,125931.66,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B83941989,ATOCHA LIBERTAD SL,2024,125928.92,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B36136026,HIERROS CALDAS SL,2024,125918.53,48000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A12021390,EXAGRES SA,2024,125910.7,25910.7,Sociedad Anónima (S.A.)
ES,A84982727,GESTION INTEGRAL DE INSTALACIONES SYSTE,2024,125898.28,12000.0,Sociedad Anónima (S.A.)
ES,B87108999,AZALVARO SL,2024,125879.35,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B50776269,VIAJES ARAGON ESQUI SL,2024,125872.82,125872.82,Sociedad de Responsabilidad Limitada (S.L.)
ES,A28202141,AGROPECUARIA SAN LUCAS SA,2024,125866.36,2000.0,Sociedad Anónima (S.A.)
ES,B13233192,EXPLOTACIONES HERMANOS DELGADO SL,2024,125859.86,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B37440567,TABERCARNE SL,2024,125857.54,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B43997220,LAFOU CELLER SL,2024,125856.11,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B14506315,CENTRO ESPECIAL DE EMPLEO FEPAMIC SL,2024,125840.06,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B99467763,ARAFRUCO SL,2024,125835.41,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B14059653,LAS ROZUELAS DEL VALLE SL,2024,125818.16,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,E43228659,ESTRADA PASTO CB,2024,125790.36,0.0,Comunidad de Bienes
ES,F24523011,GANADERIA RODRIGUEZ VILLAFAñE SDAD COOP,2024,125785.63,0.0,Sociedades Cooperativas
ES,A28817641,GRAFICAS ARIES SA,2024,125783.0,68000.0,Sociedad Anónima (S.A.)
ES,B81233710,JOSELITO GUIJUELO SL,2024,125770.22,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B67855916,"EL ESPESINAR, S.L.",2024,125755.22,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B06430177,"AGROPECUARIA ALHAMBRA, SL",2024,125739.18,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B42144998,GANADOS HERMANOS DEL SANTO DEL RIO SL,2024,125728.12,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B41776782,EXPLOTACIONES NECTA SL,2024,125726.86,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F24556086,MARTINEZ CUADRADO SDAD COOP,2024,125711.28,0.0,Sociedades Cooperativas
ES,B94184785,"PACKIUM DATA, S.L.",2024,125710.94,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B04936373,AGRICULTURA ALONSO ESPINOSA SL EN CONSTITUCIóN,2024,125698.08,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B46148474,COLEGIO TRAFALGAR SL,2024,125697.24,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B67826834,AGROCOTANES SL,2024,125689.27,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B96643291,FOCS D'ARTIFICI EUROPLA SL,2024,125674.73,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B02761179,"DEDUCE DATA SOLUTIONS, S.L.",2024,125667.85,38580.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F37329349,CUARTO ABAJO S COOP,2024,125644.23,0.0,Sociedades Cooperativas
ES,B04032322,"CAPARROS NATURE, SL",2024,125625.48,22365.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B06144398,GRANITOS EL BORDILLO SL,2024,125620.92,92209.92,Sociedad de Responsabilidad Limitada (S.L.)
ES,B16189029,HOSTELEROS DEL ZANCARA SL,2024,125600.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A08665838,BON PREU SOCIETAT ANONIMA,2024,125592.1,113592.1,Sociedad Anónima (S.A.)
ES,B32362022,ACADEMIA EPSILON BARCO SL UNIPERSONAL,2024,125575.2,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B95486213,EXPRESSIVE MEDIA PROYECTS SL,2024,125565.0,125565.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F73215733,"FINCA DE LOS CHATOS, S.C.L.",2024,125561.35,0.0,Sociedades Cooperativas
ES,B91189803,LABYGEMA SL,2024,125557.58,117957.18,Sociedad de Responsabilidad Limitada (S.L.)
ES,B97697304,AZNAR TEXTIL SLU,2024,125545.11,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B98045602,"LA LLUNA, EDUCACIO INFANTIL SL",2024,125540.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B02619138,"GLOBALAGRARIO, S.L",2024,125508.63,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A45759743,CEREALES GALIANO SA,2024,125504.12,0.0,Sociedad Anónima (S.A.)
ES,B84227966,MATALLOSO SL,2024,125504.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,E40025199,PABLO LUENGO E HIJOS CB,2024,125490.3,37500.0,Comunidad de Bienes
ES,F35241017,SDAD COOP DE EMPRESARIOS TAXISTAS DE LA CIUDAD DE TELDE,2024,125487.92,0.0,Sociedades Cooperativas
ES,B42908988,"EAGORA ALGORISME DEL CANVI, S.L.",2024,125466.76,101466.76,Sociedad de Responsabilidad Limitada (S.L.)
ES,B76223205,GRANJA FONTANALES SL,2024,125463.99,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B27435528,ESCUELA INFANTIL COKE SL,2024,125458.22,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B02920395,"BIOINICIA FLUIDNATEK, S.L. UNIPERSONAL",2024,125450.39,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B75085050,"TOLOSALDEKO KOMUNIKAZIO TALDEA, S.L.",2024,125430.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B25835612,AGROTURISME CAL MODEST S.L.U.,2024,125422.13,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B33552522,"DIONTI, SL",2024,125394.46,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B96051008,ESPAGRY IBERICA SL,2024,125391.22,23852.22,Sociedad de Responsabilidad Limitada (S.L.)
ES,A15145535,HORMIGONES BERGANTIÑOS SA,2024,125387.31,0.0,Sociedad Anónima (S.A.)
ES,B08866634,MEDEL OROZCO TOURS SL,2024,125383.48,36000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B50729201,MONCAYO AGRICOLA SL,2024,125324.48,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,E81336414,CB BLANCA GONZALEZ,2024,125320.52,0.0,Comunidad de Bienes
ES,E13306444,CARRION SANCHEZ CB,2024,125312.85,0.0,Comunidad de Bienes
ES,E09545575,ARAGON BRAVO (TIT.COM.EXP.AGRARIAS),2024,125304.79,25000.0,Comunidad de Bienes
ES,B04996260,AJOS EL PORTILLO S.L,2024,125300.75,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B93141406,"SERVICIOS INTEGRALES AODY, S.L.",2024,125298.34,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B02377166,PINAR DEL BOTICARIO S.L,2024,125293.4,6000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B65976763,ARMENGOL & ROS CONSULTORS I ASSOCIATS SL,2024,125260.84,30000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B07854037,SON SUREDA SL,2024,125229.18,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B98631559,GUPPYDOS S.L.,2024,125210.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B86359791,TINAMICA S.L.,2024,125207.0,125207.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B09453309,NORSOL ELECTRICA SL,2024,125203.68,45150.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B96284310,ARTESANIA GRAFICA SL,2024,125194.6,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B84951482,"ESPACIO LEON PROPCO, SL",2024,125193.6,125193.6,Sociedad de Responsabilidad Limitada (S.L.)
ES,B80494875,CREZCA SL,2024,125182.39,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,E78232196,CDAD PROP CL CAÑADA 28 MADRID,2024,125169.99,125169.99,Comunidad de Bienes
ES,B70939640,"AGRO PREMIER, S.L.",2024,125150.48,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B31038714,PRODUCTOS ESPECIFICOS NUTRICION Y TECNICAS ALIMENTARIAS SL,2024,125132.0,101750.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,E24737546,LA CAMBERA TITULARIDAD COMPARTIDA EXPLOTACION AGRARIA,2024,125131.66,0.0,Comunidad de Bienes
ES,B87609178,MORALEJA DE LA PORTUSA SL,2024,125120.81,5000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B42768291,ARCHAN KAPITAL SL,2024,125114.94,5500.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F01027580,ETORKI KOPERATIBA ELKARTEA,2024,125106.39,0.0,Sociedades Cooperativas
ES,B95922688,BRIDGESTONE HISPANIA MANUFACTURING SL,2024,125085.38,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B26018408,DOMINIO DE NOBLEZA SL,2024,125049.69,9919.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F72948649,"GRUPO MOLINA 7, S.COOP.",2024,125025.89,107025.89,Sociedades Cooperativas
ES,B25859273,"IMPERFECTUSBOX, S.L.",2024,125019.28,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B70130885,INFORMATICA Y NETWORKING COMPOSTELA SLU,2024,125014.17,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A07018948,VIBRADOS Y PRETENSADOS MANACOR SA,2024,125000.0,0.0,Sociedad Anónima (S.A.)
ES,A32150088,PARQUE TECNOLOXICO DE GALICIA SA,2024,125000.0,0.0,Sociedad Anónima (S.A.)
ES,A48897508,CENTRO DESARROLLO EMPRESARIAL MARGEN IZQUIERDAÑEZK,2024,125000.0,0.0,Sociedad Anónima (S.A.)
ES,B10697928,"BILAKATU, SOCIEDAD LIMITADA",2024,125000.0,105000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B83252627,NEPHILIM PRODUCCIONES SL,2024,125000.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B87613816,TELEFONICA AUDIOVISUAL DIGITAL SL,2024,125000.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B14768527,"FLAMENCO FESTIVAL, SL",2024,125000.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B87863312,CLOSEBATTERY LOGISTICS SL,2024,124996.28,36000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F46114039,ESCOLA LES CAROLINES COOP V,2024,124987.64,0.0,Sociedades Cooperativas
ES,B46023677,PLASTICOS INDUSTRIALES Y COMERCIALES DE ALFARRASI,2024,124962.34,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B21532171,HERMANOS PEREZ DE LA LASTRA SL,2024,124962.04,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A35029107,TRANSPORTES INTERCANARIOS SA,2024,124950.0,0.0,Sociedad Anónima (S.A.)
ES,B03164050,OBLEAS QUINTIN SL,2024,124937.72,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B21588272,FRUTICOLA VEGA DEL RIO SL,2024,124921.67,56083.55,Sociedad de Responsabilidad Limitada (S.L.)
ES,B46131371,CERAMICAS ALONSO SL,2024,124892.8,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F58025925,"ESCOLA BRESSOL GARABATOS, SCCL",2024,124887.77,0.0,Sociedades Cooperativas
ES,A42002543,ADOLFO MARTINEZ SA,2024,124881.47,12000.0,Sociedad Anónima (S.A.)
ES,B87975157,THINKING IN DIGITAL BUSINESS 4U SL,2024,124876.98,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B66023250,ST. PAT. INTERNATIONAL SCHOOL BARCELONA SL,2024,124869.93,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B64418114,RDMES TECHNOLOGIES SL,2024,124836.05,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B98938525,"LOLA CINEMA, S.L.",2024,124830.0,109830.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B83268995,OCRES Y ROJIZOS SL,2024,124829.5,6000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B67506972,ALGABRAVA SL,2024,124824.69,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B55639645,"BYMEDIO SUBMARINO INTERNACIONAL, S.L.",2024,124815.05,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B09576570,GESTTA MEDIO AMBIENTAL S.L.,2024,124800.0,124800.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B05160940,BOVIAVILA SL,2024,124796.47,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B25343609,"SARGAIRE,SL",2024,124791.16,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A45506854,NUTRAVE SA,2024,124789.09,119000.0,Sociedad Anónima (S.A.)
ES,F02030088,SAT CE SENDRA NUM 6280,2024,124770.56,0.0,Sociedades Cooperativas
ES,A22029797,COMERCIAL TILBE SA,2024,124744.32,0.0,Sociedad Anónima (S.A.)
ES,B45763315,"AGRICOLA LUCILLOS, S.L.",2024,124732.35,86802.56,Sociedad de Responsabilidad Limitada (S.L.)
ES,B25808866,"EXPLOTACIO AGRARIA BUCHACA, S.L.",2024,124731.91,3000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B87928701,VEREDA DE POZO RUBIO SL,2024,124696.51,3000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F37308699,MATAMALA S COOP,2024,124685.4,0.0,Sociedades Cooperativas
ES,B74452483,SOLUCIONES DE DISEÑO MECANICO SL,2024,124673.89,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A03272663,CAMPING VILLASOL SA,2024,124665.74,103740.0,Sociedad Anónima (S.A.)
ES,F42188516,AGROMEGA SDAD COOP,2024,124646.35,0.0,Sociedades Cooperativas
ES,F37014008,SAT N 123 SAN MIGUEL,2024,124638.57,0.0,Sociedades Cooperativas
ES,B28483311,EL NUEVO ALCORNOCAL SL,2024,124617.55,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B43640952,"SERVICIOS AEREOS DEL PIRINEO, SLU",2024,124609.74,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F34009951,SCL SAN ROQUE,2024,124580.8,0.0,Sociedades Cooperativas
ES,F45248143,ARENAL DEL DUQUE SAT,2024,124573.35,0.0,Sociedades Cooperativas
ES,A03413622,REDES SALINAS SA,2024,124565.15,0.0,Sociedad Anónima (S.A.)
ES,B37515830,CARDAMAR 2012 SL UNIPERSONAL,2024,124557.59,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B45744455,CENTRO DE FORMACION LA SAGRA,2024,124550.0,2000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B35609601,INSULAR ASISTENCIA SLU,2024,124538.27,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F58258039,INSTITUCIO MONTSERRAT SOCIETAT COOP CATALANA LIMIT,2024,124512.82,0.0,Sociedades Cooperativas
ES,E39458377,MADRE LITA CB,2024,124494.54,0.0,Comunidad de Bienes
ES,A28574101,MONLUX SA,2024,124475.0,124475.0,Sociedad Anónima (S.A.)
ES,B37484813,ENTIDAD TECNICA DE PREVENCION SL,2024,124456.47,11280.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B06295067,EXPLOTACIONES PORCINAS BERSIL SL,2024,124445.49,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F10141653,SOCIEDAD COOP APIHURDES,2024,124434.54,0.0,Sociedades Cooperativas
ES,A53080503,MANIPULADOS DEL CARTON SAN PASCUAL SA,2024,124428.6,12000.0,Sociedad Anónima (S.A.)
ES,B81312902,MOEZ FERME SL,2024,124407.43,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B83528414,EO EL OJO MECANICO SL,2024,124400.0,4400.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B06206601,BADASTUR AGRICOLA SL,2024,124379.88,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,E48654255,JUAN MANUEL FERNANDEZ FERNANDEZ-AARON FE,2024,124368.62,0.0,Comunidad de Bienes
ES,A08094567,HISPANO TEX SA,2024,124358.22,124358.22,Sociedad Anónima (S.A.)
ES,B40032872,PROPORSEG SL,2024,124332.38,15000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B87144622,"SMILEAT, SOCIEDAD LIMITADA",2024,124325.0,24325.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B67890202,"OMASHU, S.L.",2024,124311.18,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B76222504,LUQBER CANARIAS S.L.U.,2024,124291.67,124291.67,Sociedad de Responsabilidad Limitada (S.L.)
ES,B42877878,"AGRICOLAS RODRIGUEZ MORENO, SOCIEDAD LIMITADA",2024,124264.07,120000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B47630801,"ROJO SOLUCIONES METALURGICAS, SL",2024,124249.23,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B50869551,TEATRO ARBOLE SL,2024,124233.39,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B43009091,TERESA Y JOSE PLANA EMPRESA PLANA SL,2024,124224.78,84000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B50879782,AGRICOLA AZNAREZ SL,2024,124192.23,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A30017438,VIDAL GOLOSINAS SA,2024,124186.18,0.0,Sociedad Anónima (S.A.)
ES,B25803974,"INDOX ENERGY SYSTEMS, S.L.",2024,124165.9,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B33906397,NEO INGENIERIA INFORMATICA SL,2024,124153.7,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B26523001,INNOVACION RIOJANA DE SOLUCIONES IT SL,2024,124151.9,19151.67,Sociedad de Responsabilidad Limitada (S.L.)
ES,B72612724,"ZENIT SOLAR TECH, SOCIEDAD LIMITADA",2024,124126.76,124126.76,Sociedad de Responsabilidad Limitada (S.L.)
ES,B67851220,"AGRO CENTENOCASTELL, SL",2024,124102.05,3000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B03911609,TEMABIEN SL,2024,124089.2,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,E12693131,GANADERIA COSA CB,2024,124083.88,0.0,Comunidad de Bienes
ES,B73876328,EXPLOTACIONES OVINO Y CAPRINO CASA ARRIERO SL,2024,124074.38,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B36361368,REGINA VIARUM SL,2024,124062.55,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,E73876641,HERMANOS MORENO GOMEZ CB,2024,124061.93,0.0,Comunidad de Bienes
ES,B44553220,ARIMAR CONCEPT SL,2024,124056.7,3000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B70612924,GRANXA CUNDINS SL,2024,124048.67,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B24471229,ACADEMIA TRANSPORTISTA BIERZO AñO2000 SL,2024,124038.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B28351559,FUENTE DEL CAÑO SL,2024,124029.29,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B45472602,INVERSIONES MORACHO SL,2024,124027.45,60604.67,Sociedad de Responsabilidad Limitada (S.L.)
ES,B35508431,CANARIAS DE EXPLOTACIONES MARINAS SL,2024,124026.88,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B10317956,RESIDENCIAL IBOR SL,2024,124019.55,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B46280525,JOSE GARCIA E HIJOS SL,2024,124018.7,12000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B18037697,TRANSPORTES TRINIDAD NIEVAS SL,2024,124000.0,114000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B40280810,ESTRUCTURAS TAPIAS S.L.,2024,124000.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B04327854,CARRETILLAS AMATE SL,2024,124000.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B01640358,"ENCARO FACTORY,   SL",2024,124000.0,14000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,E06630115,HERMANOS VILLALBA EGEA CB,2024,123982.49,0.0,Comunidad de Bienes
ES,B12060513,NOVO INFORMO SL,2024,123972.0,29899.5,Sociedad de Responsabilidad Limitada (S.L.)
ES,B50714898,OMPRIO EXPLOTACIONES SL,2024,123964.54,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B13647029,"LESS THAN THREE TECH, S.L.",2024,123960.26,11471.08,Sociedad de Responsabilidad Limitada (S.L.)
ES,B36050011,MADERAS HERMANOS CASTRO SL,2024,123958.3,12000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B98648744,GRUPO NL- TECH NULAHOS S.L,2024,123946.6,6378.24,Sociedad de Responsabilidad Limitada (S.L.)
ES,E02279875,AGROPECUARIA MASIN CB,2024,123908.58,0.0,Comunidad de Bienes
ES,B22260996,GRANJA EL SOTO SLL,2024,123905.39,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B67877951,"DISCOVER IN, S.L.",2024,123868.25,74688.92,Sociedad de Responsabilidad Limitada (S.L.)
ES,F34037812,RIO VALDAVIA S COOP,2024,123859.7,0.0,Sociedades Cooperativas
ES,E47370747,"HERMANOS MARTINEZ DIEZ, CB",2024,123858.23,0.0,Comunidad de Bienes
ES,F78359155,SAT N 6939 LOS NOMBELAS,2024,123856.24,0.0,Sociedades Cooperativas
ES,B37326204,ELADIO Y MANUEL FRANCISCO HERRERO SL,2024,123813.18,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A37326634,VERA VIEJA SA,2024,123810.86,0.0,Sociedad Anónima (S.A.)
ES,B10402501,MIRADOUR PLASENCIA SL,2024,123780.6,6000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B01910728,"BUBU MULTISERVICIOS, SOCIEDAD LIMITADA",2024,123764.37,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B91054817,COMPAñIA DE DANZA MOBILE SL,2024,123753.67,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B67738831,"LA TORRE DE MIAJADAS, S.L.",2024,123750.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A35694744,"EXPLOTACIONES HOTELERAS LUMM, S.A.",2024,123736.2,123736.2,Sociedad Anónima (S.A.)
ES,B73688392,AGRICOLA DON VICTORIO SL,2024,123735.15,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B37576774,"FINCA VALDEHERMOSO, SOCIEDAD LIMITADA",2024,123733.15,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B02973113,"MIRAME ESTETICA PROFESIONAL, SOCIEDAD LIMITADA",2024,123729.0,43329.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B88327747,"TAILOR HUB, S.L.",2024,123717.84,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F41090119,TELE TAXIS SEVILLA COOP SOCIEDAD LTDA,2024,123698.16,0.0,Sociedades Cooperativas
ES,B46204657,GRANTLAMP SL,2024,123650.99,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,E67897371,POZOCAÑADA TITULARIDAD COMPARTIDA DE EXPLOTACION AGRARIA,2024,123649.15,0.0,Comunidad de Bienes
ES,B20506804,FIBER PROFIL SL,2024,123644.6,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F34163931,SDAD COOP SANTA AGUEDA DE CASCON,2024,123632.82,0.0,Sociedades Cooperativas
ES,B73044885,INVERSIONES JASI SL,2024,123624.9,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,F47556196,SDAD COOP AGROPECUARIA ESTRELLA SAN JUAN,2024,123600.92,0.0,Sociedades Cooperativas
ES,B13584024,"FINCAS LOS CORRIDOS, S.L",2024,123596.33,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B10153484,JARDINERIA TECNICA NORTE EXTREMEñA SL,2024,123588.62,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B24631640,TELICE COMET SL,2024,123572.77,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B87796645,PROYECTOS DE DIFUSION DE CONTENIDO,2024,123560.0,123560.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B06893879,"ALAS MONTESSORI SCHOOL, S.L.",2024,123560.0,0.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,A28244002,PLANEAMIENTO Y GESTION SA,2024,123532.27,0.0,Sociedad Anónima (S.A.)
ES,B20676680,C FORMAC ADMINIST  HOSTELERIA SL,2024,123519.32,76329.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B98460983,"IRANZO ACTIVOS, S.L",2024,123485.31,100000.0,Sociedad de Responsabilidad Limitada (S.L.)
ES,B42935759,"HAMBURGUESAS DE CEUTA, S.L.",2024,123476.92,0.0,Sociedad de Responsabilidad Limitada (S.L.)
